StudyName,Include,Design,IndependentVariable,IndependentType,DependentVariable,DependentType,DependentSubType,LinkType,TotalSampleSize,InterventionDuration,ExperimentalGroup,ExperimentalGroupN,ExperimentalGroup2,ExperimentalGroup2N,ExperimentalGroup3,ExperimentalGroup3N,ControlGroup,ControlGroupN,MeanAge,PercFemale,AgeGroup,CognitiveStatus,BMIBaseline,SessionAdherence,TestType,TestTypeSub,FitnessMeasure,ChangeinFM,ChangeinFMStandardized,InterventionIntensity,ConversionToNorton2010,ConversionToGarber2011,IntensityAdherence,SessionsPerWeek,DurationInMinutes,WeeklyMinutes,TrueInterventionToincreaseFitness?,Notes
Blumenthal1991,N,Intervention,AerobicTraining,Activity,TrailMaking,B,,Null,49,60,Aerobic,23,Yoga,12,,,Waitlist,14,67,50.49,Older,CognitivelyNormal,NA,72.22,CyclingMaxTest,Max,V02Max,3.2,0.16410,70%HRReserve,Vigorous,Vigorous,Self-Pulse,3,60,180,Yes,"Same group as Bulmenthal 1989 but extended it out to 14 months. Didn't do verbalfluency test at ""test 4"", VO2 from 19.5 to 22.7"
Blumenthal1991,N,Intervention,AerobicTraining,Activity,VerbalFluency,Letter,,Positive,49,60,Aerobic,23,Yoga,12,,,Waitlist,14,67,50.49,Older,CognitivelyNormal,NA,72.22,CyclingMaxTest,Max,V02Max,3.2,0.16410,70%HRReserve,Vigorous,Vigorous,Self-Pulse,3,60,180,Yes,"Same group as Bulmenthal 1989 but extended it out to 14 months. Didn't do verbalfluency test at ""test 4"", VO2 from 19.5 to 22.7"
Blumenthal1991,N,Intervention,AerobicTraining,Activity,Stroop,,,Null,49,60,Aerobic,23,Yoga,12,,,Waitlist,14,67,50.49,Older,CognitivelyNormal,NA,72.22,CyclingMaxTest,Max,V02Max,3.2,0.16410,70%HRReserve,Vigorous,Vigorous,Self-Pulse,3,60,180,Yes,"Same group as Bulmenthal 1989 but extended it out to 14 months. Didn't do verbalfluency test at ""test 4"", VO2 from 19.5 to 22.7"
Komulainen2010,Y,Intervention,AerobicTraining,Activity,VerbalFluency,Category,Animal,Positive,1335,104,Aerobic,220,Resistance,221,Multicomponent,224,NoContact,226,66.9,50.29,Older,CognitivelyNormal,28.3,NA,CyclingMaxTest,Max,V02Max,-0.01,0.00000,55-65%V02Max,Moderate-Vigorous,Moderate-Vigorous,Self-report,5,90,450,Yes,"Glucose tolerance status, % NGTa / IGRa / Type 2 diabetes, LDL, HDL… aerobic+diet and resistant and diet groups. Unclear feamle%.. DR Extra Study. 23 v02max at baseline, 2 year follow up, no change, decrease in no exercise and reference group. Participants did the exercise on own."
Komulainen2010,Y,Intervention,AerobicTraining,Activity,ListLearning,Immediate,,Positive,1335,104,Aerobic,220,Resistance,221,Multicomponent,224,NoContact,226,66.9,50.29,Older,CognitivelyNormal,28.3,NA,CyclingMaxTest,Max,V02Max,-0.01,0.00000,55-65%V02Max,Moderate-Vigorous,Moderate-Vigorous,Self-report,5,90,450,Yes,"Glucose tolerance status, % NGTa / IGRa / Type 2 diabetes, LDL, HDL… aerobic+diet and resistant and diet groups. Unclear feamle%.. DR Extra Study. 23 v02max at baseline, 2 year follow up, no change, decrease in no exercise and reference group. Participants did the exercise on own."
Komulainen2010,Y,Intervention,AerobicTraining,Activity,ListLearning,Delayed,,Null,1335,104,Aerobic,220,Resistance,221,Multicomponent,224,NoContact,226,66.9,50.29,Older,CognitivelyNormal,28.3,NA,CyclingMaxTest,Max,V02Max,-0.01,0.00000,55-65%V02Max,Moderate-Vigorous,Moderate-Vigorous,Self-report,5,90,450,Yes,"Glucose tolerance status, % NGTa / IGRa / Type 2 diabetes, LDL, HDL… aerobic+diet and resistant and diet groups. Unclear feamle%.. DR Extra Study. 23 v02max at baseline, 2 year follow up, no change, decrease in no exercise and reference group. Participants did the exercise on own."
Sink2015,Y,Intervention,MulticomponentTraining,Activity,HVLT,Immediate,,Null,1476,104,Multicomponent,818,,,,,Educational,817,78.9,68,Older,CognitivelyNormal,30.2,NA,NA,NA,PhysicalActivity,Na,NA,NA,NA,NA,NA,5,50,250,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)"
Sink2015,Y,Intervention,MulticomponentTraining,Activity,HVLT,Delayed,,Null,1476,104,Multicomponent,818,,,,,Educational,817,78.9,68,Older,CognitivelyNormal,30.2,NA,NA,NA,PhysicalActivity,Na,NA,NA,NA,NA,NA,5,50,250,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)"
Sink2015,Y,Intervention,MulticomponentTraining,Activity,Nback,,,Null,1476,104,Multicomponent,818,,,,,Educational,817,78.9,68,Older,CognitivelyNormal,30.2,NA,NA,NA,PhysicalActivity,Na,NA,NA,NA,NA,NA,5,50,250,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)"
Sink2015,Y,Intervention,MulticomponentTraining,Activity,Task-switching,,,Null,1476,104,Multicomponent,818,,,,,Educational,817,78.9,68,Older,CognitivelyNormal,30.2,NA,NA,NA,PhysicalActivity,Na,NA,NA,NA,NA,NA,5,50,250,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)"
Sink2015,Y,Intervention,MulticomponentTraining,Activity,Flanker,,,Null,1476,104,Multicomponent,818,,,,,Educational,817,78.9,68,Older,CognitivelyNormal,30.2,NA,NA,NA,PhysicalActivity,Na,NA,NA,NA,NA,NA,5,50,250,UnclearNoData,"Apoe4 alleles (0,1,2,missing) - VerbalFluency	Animal	ComplexFigure	Configural	Rey-Osterrieth, not reported, looking at physical activity (questionnaires and acceleromters)"
Hwang2010,Y,Intervention,Dance,Activity,ListLearning,,,Null,18,NA,Dance,10,,,,,Nointervention,8,NA,NA,NA,Dementia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,no access to PDF - data from cochrane review
Best2015,N,Intervention,ResistanceTraining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
Bossers2015,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,"Composite scores, didn't break out by task"
Cassilhas2007,N,Intervention,ResistanceTraining,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,
Evers2011,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,"Composite scores, didn't break out by task"
FiataroneSingh2014,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,Resistance
Kemoun2010,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,NA,,Didn't break out cognitive score - no supplementary
Kounti2011,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,RHEA cognitive training. Not likely to be aerobic
Lam2011,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,NA,,,,NA,,interim results for Lam 2012
Molloy1988a,N,Acute,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,
Schwenk2010,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,NA,,,,NA,,dual-task–based exercise training (progressive resistance-balance and functional-balance training) mixed with a concurrent dual task that would be catching a ball or doing a cognitive task. - wouldn’t consider aerobic training
vandeRest2014,N,Intervention,ResistanceTraining,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,NA,,,,NA,,
Volkers2011,N,Intervention,AerobicTraining,Activity,ListLearning,Immediate,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,NA,,5,30,150,,"Study protocol, doesn’t report data."
Volkers2011,N,Intervention,AerobicTraining,Activity,ListLearning,Delayed,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,NA,,5,30,150,,"Study protocol, doesn’t report data."
Volkers2011,N,Intervention,AerobicTraining,Activity,VerbalFluency,Letter,,,,,,,,,,,,,,,,,,,,,,,NA,,NA,NA,,5,30,150,,"Study protocol, doesn’t report data."
Yaguez2011,N,Intervention,,,,,,,,,Braingym,,,,,,Nointervention,12,,,Older,Dementia,,,,,,,NA,,,,,,,NA,,"Doesn't really seem to be exercise, more motor movements lke hand eye coordinatino. ""stretching different parts of the body, circular movements of the extremities and isometric tensions of muscles groups. The exercises required fine motor involvement, balance and eyehand coordination and they were performed sitting or standing as required"""
